"","X","Participant.Private.ID","Participant.Status","Task.Name","branch.53l8","display","Trial.Number","Reaction.Time","Attempt","Correct","valid","trial_type","music_reading_ability"
"4138",53885,5630882,"complete","block c","nonreaders","trial",21,2672.2,1,0,"valid","valid","nonreaders"
"4139",53897,5630882,"complete","block c","nonreaders","trial",22,2462.7,1,1,"valid","valid","nonreaders"
"4140",53909,5630882,"complete","block c","nonreaders","trial",23,3282.3,1,1,"invalid","invalid","nonreaders"
"4141",53938,5628433,"complete","block c","nonreaders","trial",1,4684.6,1,0,"valid","valid","nonreaders"
"4142",53950,5628433,"complete","block c","nonreaders","trial",2,3023.6,1,1,"valid","valid","nonreaders"
"4143",53962,5628433,"complete","block c","nonreaders","trial",3,2294.3,1,1,"neutral","neutral","nonreaders"
"4144",53974,5628433,"complete","block c","nonreaders","trial",4,3006.9,1,1,"valid","valid","nonreaders"
"4145",53986,5628433,"complete","block c","nonreaders","trial",5,2759.7,1,0,"valid","valid","nonreaders"
"4146",53998,5628433,"complete","block c","nonreaders","trial",6,3455.4,1,0,"neutral","neutral","nonreaders"
"4147",54010,5628433,"complete","block c","nonreaders","trial",7,2615.9,1,1,"valid","valid","nonreaders"
"4148",54022,5628433,"complete","block c","nonreaders","trial",8,6392.8,1,1,"valid","valid","nonreaders"
"4149",54034,5628433,"complete","block c","nonreaders","trial",9,3775.5,1,1,"valid","valid","nonreaders"
"4150",54046,5628433,"complete","block c","nonreaders","trial",10,3329.4,1,1,"invalid","invalid","nonreaders"
"4151",54058,5628433,"complete","block c","nonreaders","trial",11,1952.4,1,0,"valid","valid","nonreaders"
"4152",54070,5628433,"complete","block c","nonreaders","trial",12,2495.9,1,1,"valid","valid","nonreaders"
"4153",54082,5628433,"complete","block c","nonreaders","trial",13,3120.7,1,0,"invalid","invalid","nonreaders"
"4154",54094,5628433,"complete","block c","nonreaders","trial",14,2823.3,1,1,"valid","valid","nonreaders"
"4155",54106,5628433,"complete","block c","nonreaders","trial",15,1476.5,1,0,"invalid","invalid","nonreaders"
"4156",54118,5628433,"complete","block c","nonreaders","trial",16,1808.9,1,1,"neutral","neutral","nonreaders"
"4157",54130,5628433,"complete","block c","nonreaders","trial",17,1759.1,1,1,"neutral","neutral","nonreaders"
"4158",54142,5628433,"complete","block c","nonreaders","trial",18,1779,1,1,"valid","valid","nonreaders"
"4159",54154,5628433,"complete","block c","nonreaders","trial",19,3134.6,1,0,"invalid","invalid","nonreaders"
"4160",54166,5628433,"complete","block c","nonreaders","trial",20,2769.2,1,1,"valid","valid","nonreaders"
"4161",54178,5628433,"complete","block c","nonreaders","trial",21,1697.3,1,1,"valid","valid","nonreaders"
"4162",54190,5628433,"complete","block c","nonreaders","trial",22,1489.5,1,1,"valid","valid","nonreaders"
"4163",54202,5628433,"complete","block c","nonreaders","trial",23,2167.9,1,1,"valid","valid","nonreaders"
"4164",54231,6054914,"complete","block c","nonreaders","trial",1,2178.6,1,1,"valid","valid","nonreaders"
"4165",54243,6054914,"complete","block c","nonreaders","trial",2,2312.1,1,1,"valid","valid","nonreaders"
"4166",54255,6054914,"complete","block c","nonreaders","trial",3,1954.2,1,1,"neutral","neutral","nonreaders"
"4167",54267,6054914,"complete","block c","nonreaders","trial",4,2545.5,1,1,"neutral","neutral","nonreaders"
"4168",54279,6054914,"complete","block c","nonreaders","trial",5,2858.5,1,1,"invalid","invalid","nonreaders"
"4169",54291,6054914,"complete","block c","nonreaders","trial",6,2733.1,1,1,"valid","valid","nonreaders"
"4170",54303,6054914,"complete","block c","nonreaders","trial",7,2507.3,1,1,"valid","valid","nonreaders"
"4171",54315,6054914,"complete","block c","nonreaders","trial",8,2322.7,1,1,"invalid","invalid","nonreaders"
"4172",54327,6054914,"complete","block c","nonreaders","trial",9,2482.1,1,1,"valid","valid","nonreaders"
"4173",54339,6054914,"complete","block c","nonreaders","trial",10,2380,1,1,"valid","valid","nonreaders"
"4174",54351,6054914,"complete","block c","nonreaders","trial",11,2706.4,1,1,"valid","valid","nonreaders"
"4175",54363,6054914,"complete","block c","nonreaders","trial",12,2288.2,1,1,"valid","valid","nonreaders"
"4176",54375,6054914,"complete","block c","nonreaders","trial",13,1475.8,1,1,"valid","valid","nonreaders"
"4177",54387,6054914,"complete","block c","nonreaders","trial",14,1478,1,1,"valid","valid","nonreaders"
"4178",54399,6054914,"complete","block c","nonreaders","trial",15,1364.2,1,1,"invalid","invalid","nonreaders"
"4179",54411,6054914,"complete","block c","nonreaders","trial",16,2414.6,1,1,"valid","valid","nonreaders"
"4180",54423,6054914,"complete","block c","nonreaders","trial",17,1614.6,1,1,"valid","valid","nonreaders"
"4181",54435,6054914,"complete","block c","nonreaders","trial",18,1757.4,1,1,"neutral","neutral","nonreaders"
"4182",54447,6054914,"complete","block c","nonreaders","trial",19,3847.6,1,0,"valid","valid","nonreaders"
"4183",54459,6054914,"complete","block c","nonreaders","trial",20,1994.1,1,1,"valid","valid","nonreaders"
"4184",54471,6054914,"complete","block c","nonreaders","trial",21,2115.7,1,1,"neutral","neutral","nonreaders"
"4185",54483,6054914,"complete","block c","nonreaders","trial",22,1520.5,1,1,"invalid","invalid","nonreaders"
"4186",54495,6054914,"complete","block c","nonreaders","trial",23,1626.6,1,1,"valid","valid","nonreaders"
"4187",54818,6019253,"complete","EXPERIMENT1beasy","nonreaders","trial",1,2156,1,1,"invalid","invalid","nonreaders"
"4188",54830,6019253,"complete","EXPERIMENT1beasy","nonreaders","trial",2,2338.9,1,1,"valid","valid","nonreaders"
"4189",54842,6019253,"complete","EXPERIMENT1beasy","nonreaders","trial",3,1454.7,1,1,"neutral","neutral","nonreaders"
"4190",54854,6019253,"complete","EXPERIMENT1beasy","nonreaders","trial",4,1743.6,1,0,"valid","valid","nonreaders"
"4191",54866,6019253,"complete","EXPERIMENT1beasy","nonreaders","trial",5,1299.2,1,1,"valid","valid","nonreaders"
"4192",54878,6019253,"complete","EXPERIMENT1beasy","nonreaders","trial",6,785.2,1,1,"neutral","neutral","nonreaders"
"4193",54890,6019253,"complete","EXPERIMENT1beasy","nonreaders","trial",7,942.4,1,1,"neutral","neutral","nonreaders"
"4194",54902,6019253,"complete","EXPERIMENT1beasy","nonreaders","trial",8,1111.2,1,1,"valid","valid","nonreaders"
"4195",54914,6019253,"complete","EXPERIMENT1beasy","nonreaders","trial",9,1719.9,1,1,"valid","valid","nonreaders"
"4196",54926,6019253,"complete","EXPERIMENT1beasy","nonreaders","trial",10,2215.3,1,1,"invalid","invalid","nonreaders"
"4197",54938,6019253,"complete","EXPERIMENT1beasy","nonreaders","trial",11,2063.2,1,1,"valid","valid","nonreaders"
"4198",54950,6019253,"complete","EXPERIMENT1beasy","nonreaders","trial",12,775.2,1,1,"neutral","neutral","nonreaders"
"4199",54962,6019253,"complete","EXPERIMENT1beasy","nonreaders","trial",13,2092.5,1,1,"valid","valid","nonreaders"
"4200",54974,6019253,"complete","EXPERIMENT1beasy","nonreaders","trial",14,2016.6,1,1,"valid","valid","nonreaders"
"4201",54986,6019253,"complete","EXPERIMENT1beasy","nonreaders","trial",15,860.8,1,0,"valid","valid","nonreaders"
"4202",54998,6019253,"complete","EXPERIMENT1beasy","nonreaders","trial",16,1932,1,1,"valid","valid","nonreaders"
"4203",55010,6019253,"complete","EXPERIMENT1beasy","nonreaders","trial",17,1981.1,1,0,"valid","valid","nonreaders"
"4204",55022,6019253,"complete","EXPERIMENT1beasy","nonreaders","trial",18,1057.5,1,0,"valid","valid","nonreaders"
"4205",55034,6019253,"complete","EXPERIMENT1beasy","nonreaders","trial",19,2039.9,1,1,"invalid","invalid","nonreaders"
"4206",55046,6019253,"complete","EXPERIMENT1beasy","nonreaders","trial",20,1857.3,1,1,"valid","valid","nonreaders"
"4207",55058,6019253,"complete","EXPERIMENT1beasy","nonreaders","trial",21,2032.7,1,0,"valid","valid","nonreaders"
"4208",55070,6019253,"complete","EXPERIMENT1beasy","nonreaders","trial",22,1937.7,1,1,"valid","valid","nonreaders"
"4209",55082,6019253,"complete","EXPERIMENT1beasy","nonreaders","trial",23,1755.5,1,0,"invalid","invalid","nonreaders"
"4210",55111,6019852,"complete","EXPERIMENT1beasy","nonreaders","trial",1,2598,1,1,"valid","valid","nonreaders"
"4211",55123,6019852,"complete","EXPERIMENT1beasy","nonreaders","trial",2,2806.5,1,1,"valid","valid","nonreaders"
"4212",55135,6019852,"complete","EXPERIMENT1beasy","nonreaders","trial",3,1637.6,1,1,"invalid","invalid","nonreaders"
"4213",55147,6019852,"complete","EXPERIMENT1beasy","nonreaders","trial",4,2939.5,1,0,"valid","valid","nonreaders"
"4214",55159,6019852,"complete","EXPERIMENT1beasy","nonreaders","trial",5,2287.6,1,0,"valid","valid","nonreaders"
