"","X","Participant.Private.ID","Task.Name","branch.53l8.x","display","Trial.Number","Reaction.Time","Attempt","Correct","valid","trial_type","music_reading_ability","branch.53l8.y","BI_01","AE_mean","PA_mean","MT_mean","SA_mean","EM_mean","GM_mean"
"709",706,5697775,"block a","musicreaders","trial",10,2538,1,0,"valid","valid","musicreaders","musicreaders","Drums",4.222222222,3.777777778,3.571428571,4.428571429,5,4.111111111
"710",732,5697775,"block b","musicreaders","trial",10,3259,1,0,"neutral","neutral","musicreaders","musicreaders","Drums",4.222222222,3.777777778,3.571428571,4.428571429,5,4.111111111
"711",707,5697775,"block a","musicreaders","trial",11,2555,1,1,"valid","valid","musicreaders","musicreaders","Drums",4.222222222,3.777777778,3.571428571,4.428571429,5,4.111111111
"712",720,5697775,"block b","musicreaders","trial",11,3470,1,0,"valid","valid","musicreaders","musicreaders","Drums",4.222222222,3.777777778,3.571428571,4.428571429,5,4.111111111
"713",708,5697775,"block a","musicreaders","trial",12,2288,1,1,"valid","valid","musicreaders","musicreaders","Drums",4.222222222,3.777777778,3.571428571,4.428571429,5,4.111111111
"714",721,5697775,"block b","musicreaders","trial",12,4686,1,1,"valid","valid","musicreaders","musicreaders","Drums",4.222222222,3.777777778,3.571428571,4.428571429,5,4.111111111
"715",709,5697775,"block a","musicreaders","trial",13,1344,1,1,"valid","valid","musicreaders","musicreaders","Drums",4.222222222,3.777777778,3.571428571,4.428571429,5,4.111111111
"716",722,5697775,"block b","musicreaders","trial",13,8969,1,1,"valid","valid","musicreaders","musicreaders","Drums",4.222222222,3.777777778,3.571428571,4.428571429,5,4.111111111
"717",710,5697775,"block a","musicreaders","trial",14,3442,1,1,"valid","valid","musicreaders","musicreaders","Drums",4.222222222,3.777777778,3.571428571,4.428571429,5,4.111111111
"718",723,5697775,"block b","musicreaders","trial",14,5745,1,0,"valid","valid","musicreaders","musicreaders","Drums",4.222222222,3.777777778,3.571428571,4.428571429,5,4.111111111
"719",711,5697775,"block a","musicreaders","trial",15,1751,1,0,"valid","valid","musicreaders","musicreaders","Drums",4.222222222,3.777777778,3.571428571,4.428571429,5,4.111111111
"720",724,5697775,"block b","musicreaders","trial",15,3542,1,1,"valid","valid","musicreaders","musicreaders","Drums",4.222222222,3.777777778,3.571428571,4.428571429,5,4.111111111
"721",712,5697775,"block a","musicreaders","trial",16,2007,1,1,"valid","valid","musicreaders","musicreaders","Drums",4.222222222,3.777777778,3.571428571,4.428571429,5,4.111111111
"722",725,5697775,"block b","musicreaders","trial",16,4963,1,0,"valid","valid","musicreaders","musicreaders","Drums",4.222222222,3.777777778,3.571428571,4.428571429,5,4.111111111
"723",713,5697775,"block a","musicreaders","trial",17,3305,1,0,"valid","valid","musicreaders","musicreaders","Drums",4.222222222,3.777777778,3.571428571,4.428571429,5,4.111111111
"724",726,5697775,"block b","musicreaders","trial",17,2107,1,1,"invalid","invalid","musicreaders","musicreaders","Drums",4.222222222,3.777777778,3.571428571,4.428571429,5,4.111111111
"725",714,5697775,"block a","musicreaders","trial",18,2797,1,0,"valid","valid","musicreaders","musicreaders","Drums",4.222222222,3.777777778,3.571428571,4.428571429,5,4.111111111
"726",727,5697775,"block b","musicreaders","trial",18,4150,1,0,"valid","valid","musicreaders","musicreaders","Drums",4.222222222,3.777777778,3.571428571,4.428571429,5,4.111111111
"727",715,5697775,"block a","musicreaders","trial",19,1564,1,1,"neutral","neutral","musicreaders","musicreaders","Drums",4.222222222,3.777777778,3.571428571,4.428571429,5,4.111111111
"728",728,5697775,"block b","musicreaders","trial",19,2083,1,1,"neutral","neutral","musicreaders","musicreaders","Drums",4.222222222,3.777777778,3.571428571,4.428571429,5,4.111111111
"729",716,5697775,"block a","musicreaders","trial",20,2069,1,0,"neutral","neutral","musicreaders","musicreaders","Drums",4.222222222,3.777777778,3.571428571,4.428571429,5,4.111111111
"730",734,5697775,"block b","musicreaders","trial",20,1611,1,0,"neutral","neutral","musicreaders","musicreaders","Drums",4.222222222,3.777777778,3.571428571,4.428571429,5,4.111111111
"731",717,5697775,"block a","musicreaders","trial",21,1732,1,0,"valid","valid","musicreaders","musicreaders","Drums",4.222222222,3.777777778,3.571428571,4.428571429,5,4.111111111
"732",735,5697775,"block b","musicreaders","trial",21,2486,1,0,"invalid","invalid","musicreaders","musicreaders","Drums",4.222222222,3.777777778,3.571428571,4.428571429,5,4.111111111
"733",718,5697775,"block a","musicreaders","trial",22,2356,1,1,"valid","valid","musicreaders","musicreaders","Drums",4.222222222,3.777777778,3.571428571,4.428571429,5,4.111111111
"734",736,5697775,"block b","musicreaders","trial",22,7369,1,0,"valid","valid","musicreaders","musicreaders","Drums",4.222222222,3.777777778,3.571428571,4.428571429,5,4.111111111
"735",719,5697775,"block a","musicreaders","trial",23,4900,1,1,"valid","valid","musicreaders","musicreaders","Drums",4.222222222,3.777777778,3.571428571,4.428571429,5,4.111111111
"736",733,5697775,"block b","musicreaders","trial",23,7879,1,0,"invalid","invalid","musicreaders","musicreaders","Drums",4.222222222,3.777777778,3.571428571,4.428571429,5,4.111111111
"737",747,5702488,"block c","nonreaders","trial",1,3193,1,1,"valid","valid","nonreaders","nonreaders","",3.111111111,5.444444444,2.571428571,3.714285714,4.666666667,3.388888889
"738",752,5702488,"block b","nonreaders","trial",1,16041,1,0,"valid","valid","nonreaders","nonreaders","",3.111111111,5.444444444,2.571428571,3.714285714,4.666666667,3.388888889
"739",763,5702488,"block c","nonreaders","trial",2,4312,1,1,"neutral","neutral","nonreaders","nonreaders","",3.111111111,5.444444444,2.571428571,3.714285714,4.666666667,3.388888889
"740",766,5702488,"block b","nonreaders","trial",2,3122,1,0,"valid","valid","nonreaders","nonreaders","",3.111111111,5.444444444,2.571428571,3.714285714,4.666666667,3.388888889
"741",750,5702488,"block c","nonreaders","trial",3,4738,1,1,"neutral","neutral","nonreaders","nonreaders","",3.111111111,5.444444444,2.571428571,3.714285714,4.666666667,3.388888889
"742",753,5702488,"block b","nonreaders","trial",3,4728,1,1,"neutral","neutral","nonreaders","nonreaders","",3.111111111,5.444444444,2.571428571,3.714285714,4.666666667,3.388888889
"743",751,5702488,"block c","nonreaders","trial",4,3173,1,1,"valid","valid","nonreaders","nonreaders","",3.111111111,5.444444444,2.571428571,3.714285714,4.666666667,3.388888889
"744",754,5702488,"block b","nonreaders","trial",4,2502,1,1,"valid","valid","nonreaders","nonreaders","",3.111111111,5.444444444,2.571428571,3.714285714,4.666666667,3.388888889
"745",740,5702488,"block c","nonreaders","trial",5,4315,1,1,"neutral","neutral","nonreaders","nonreaders","",3.111111111,5.444444444,2.571428571,3.714285714,4.666666667,3.388888889
